Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,cluster,cluster_name
2,101.5,0.0,0.0,16,0.0,0.0,0.0125,0.0,0.0,May,2,2,5,2,New_Visitor,False,True,0,Medium
5,0.0,3.0,8.0,213,0.0,0.003993856,0.01587654,0.0,0.0,November,2,2,1,10,Returning_Visitor,False,True,2,Low
0,0.0,2.0,26.0,90,0.0,0.01978022,0.044796184,0.0,0.0,November,2,2,7,1,Returning_Visitor,False,True,0,Medium
3,73.6,0.0,0.0,10,10.495,0.0,0.001851852,0.0,0.0,October,3,2,3,2,Returning_Visitor,True,False,1,Loyal
1,0.0,0.0,0.0,21,0.0,0.010743802,0.047002635,0.0,0.0,February,1,1,1,4,Returning_Visitor,False,False,1,Loyal
1,15.2,0.0,0.0,19,3486.0,0.0,0.005555556,0.0,0.0,August,2,2,7,3,Returning_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,10,0.0,0.0,0.016666667,0.0,0.0,November,3,2,1,3,Returning_Visitor,False,False,1,Loyal
3,67.2,0.0,0.0,46,0.0,0.004081633,0.012244898,0.0,0.0,September,2,2,8,4,Returning_Visitor,False,True,0,Medium
2,16.0,0.0,0.0,33,0.0,0.006060606,0.021969697,0.0,0.0,March,2,2,3,13,Returning_Visitor,False,False,2,Low
1,5.0,2.0,17.0,126,0.0,0.011548556,0.033933258,0.0,0.0,December,2,2,9,1,Returning_Visitor,True,False,0,Medium
0,0.0,2.0,19.0,65,0.0,0.0,0.011780384,0.0,0.0,November,2,2,8,2,New_Visitor,False,False,0,Medium
4,75.0,0.0,0.0,16,252.0,0.0,0.004444444,0.0,0.0,May,2,2,4,4,New_Visitor,True,False,1,Loyal
11,0.0,0.0,0.0,20,0.0,0.0,0.016296296,0.0,0.0,September,2,2,2,5,New_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,91,0.0,0.008888889,0.023937057,0.0,0.0,November,2,2,1,2,Returning_Visitor,True,False,1,Loyal
1,0.0,0.0,0.0,50,0.0,0.006,0.017238095,0.0,0.0,November,1,1,1,10,Returning_Visitor,True,True,2,Low
0,0.0,0.0,0.0,4,16.0,0.1,0.15,0.0,0.0,February,2,5,5,1,Returning_Visitor,False,False,0,Medium
2,10.0,1.0,19.0,24,0.0,0.004,0.022,0.0,0.0,December,1,1,4,3,Returning_Visitor,True,False,1,Loyal
1,64.0,0.0,0.0,15,1885.0,0.0,0.007142857,0.0,0.0,May,2,4,2,2,Returning_Visitor,False,False,1,Loyal
6,0.0,0.0,0.0,8,0.0,0.017857143,0.068923933,0.0,0.0,June,3,2,3,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,27,0.0,0.007407407,0.022222222,0.0,0.0,June,1,1,2,2,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,13,3749.0,0.0,0.047619048,0.0,0.0,August,4,1,1,3,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,4,80.0,0.05,0.075,0.0,0.0,March,3,2,4,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,53,0.0,0.000754717,0.006528045,0.0,0.0,November,3,2,1,11,Returning_Visitor,True,False,2,Low
0,0.0,0.0,0.0,5,0.0,0.04,0.08,0.0,0.0,March,3,2,1,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,36,0.0,0.0,0.007058824,0.0,0.0,November,2,4,1,8,New_Visitor,False,True,2,Low
1,53.4,0.0,0.0,18,5.395,0.011111111,0.018888889,0.0,0.0,October,2,2,3,1,Returning_Visitor,False,False,1,Loyal
6,0.0,0.0,0.0,18,0.0,0.0,0.011904762,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,True,1,Loyal
1,3.5,0.0,0.0,26,0.0,0.0,0.007692308,0.0,0.0,July,2,5,3,3,New_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,26,0.0,0.005128205,0.035897436,0.0,0.0,December,2,5,6,2,Returning_Visitor,True,False,0,Medium
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,November,8,2,9,3,Other,False,False,0,Medium
3,126.5,0.0,0.0,36,0.0,0.005555556,0.01087963,0.0,0.0,December,1,1,4,3,Returning_Visitor,False,False,1,Loyal
3,26.0,0.0,0.0,2,22.0,0.0,0.02,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,10,0.0,0.0,0.022222222,36256.0,0.4,May,2,2,5,2,New_Visitor,False,True,0,Medium
4,221.0,0.0,0.0,15,0.0,0.0,0.030769231,0.0,0.0,May,2,2,6,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,30,0.0,0.013333333,0.031333333,0.0,0.0,November,2,2,1,2,Returning_Visitor,False,False,1,Loyal
1,5.0,0.0,0.0,26,0.0,0.007407407,0.061728395,0.0,0.0,December,2,2,1,3,Returning_Visitor,False,False,1,Loyal
1,32.0,0.0,0.0,50,2867.0,0.0,0.004,0.0,0.0,March,2,2,7,8,Returning_Visitor,True,True,0,Medium
2,18.0,0.0,0.0,32,0.0,0.009375,0.020833333,0.0,0.6,May,4,1,1,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,4,44.0,0.025,0.083333333,0.0,0.2,May,2,2,5,6,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,13,4273.0,0.0,0.038461538,0.0,0.0,September,2,5,1,1,Returning_Visitor,False,False,1,Loyal
6,254.0,0.0,0.0,48,0.0,0.0,0.004876543,0.0,0.0,November,1,1,3,2,New_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,16,1533.0,0.0,0.00625,0.0,0.0,March,2,2,7,1,Returning_Visitor,False,False,0,Medium
4,39.8,0.0,0.0,9,1324.0,0.0,0.006666667,0.0,0.0,August,2,2,1,5,New_Visitor,False,True,1,Loyal
5,0.0,0.0,0.0,33,0.0,0.0,0.029566569,0.0,0.0,November,2,2,1,11,Returning_Visitor,False,False,2,Low
3,224.3,5.0,487.0,74,0.0,0.002531646,0.017679325,0.0,0.0,November,2,2,1,10,Returning_Visitor,True,True,2,Low
0,0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,November,1,1,1,8,New_Visitor,False,False,2,Low
0,0.0,0.0,0.0,6,166.0,0.0,0.033333333,0.0,0.0,December,2,2,1,3,Returning_Visitor,False,False,1,Loyal
3,81.5,0.0,0.0,3,405.0,0.0,0.04,0.0,0.0,November,1,1,1,8,New_Visitor,False,False,2,Low
3,16.0,0.0,0.0,11,207.0,0.0,0.015384615,0.0,0.0,March,2,2,2,3,Returning_Visitor,False,False,1,Loyal
5,74.4,0.0,0.0,140,0.0,0.001909722,0.016226074,0.0,0.0,September,2,2,3,4,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,9,147.0,0.022222222,0.014814815,0.0,0.0,May,2,2,7,3,Returning_Visitor,False,False,0,Medium
1,5.0,0.0,0.0,6,1196.0,0.0,0.014285714,0.0,0.0,July,2,2,1,2,New_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,February,3,2,3,3,Returning_Visitor,False,False,1,Loyal
2,56.5,1.0,28.75,42,0.0,0.0,0.007301587,0.0,0.0,November,4,1,9,8,Returning_Visitor,True,True,0,Medium
3,81.4,0.0,0.0,94,248.752,0.0,0.002083333,0.0,0.0,October,2,2,6,2,New_Visitor,False,False,0,Medium
6,189.25,0.0,0.0,25,0.0,0.006666667,0.010222222,0.0,0.0,November,3,2,3,8,Returning_Visitor,True,True,2,Low
8,146.0,5.0,125.5,99,0.0,0.001851852,0.026820988,0.0,0.0,November,2,2,9,3,Returning_Visitor,False,False,0,Medium
1,14.0,0.0,0.0,4,65.0,0.0,0.05,0.0,0.0,March,2,4,3,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,1,2,3,2,Returning_Visitor,False,False,1,Loyal
0,0.0,1.0,31.0,41,0.0,0.01,0.013333333,0.0,0.0,May,3,2,2,6,Returning_Visitor,False,False,1,Loyal
5,118.7,1.0,26.0,41,0.0,0.049481481,0.05837037,0.0,1.0,May,3,2,7,3,Returning_Visitor,True,False,0,Medium
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,November,2,2,7,13,Returning_Visitor,False,False,2,Low
4,54.5,0.0,0.0,74,0.0,0.0,0.002631579,0.0,0.0,December,2,4,6,2,Returning_Visitor,False,True,0,Medium
4,0.0,0.0,0.0,44,0.0,0.0,0.014444444,0.0,0.0,October,2,2,4,1,Returning_Visitor,False,True,1,Loyal
1,0.0,1.0,56.0,62,24.149,0.0,0.002222222,0.0,0.0,May,2,2,9,2,Returning_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False,1,Loyal
24,0.0,5.0,625.5,34,0.0,0.0,0.013800705,0.0,0.0,March,2,2,5,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,113,0.0,0.004804805,0.011846847,0.0,0.0,July,2,2,1,13,Returning_Visitor,False,False,2,Low
3,91.0,2.0,338.0,11,451.0,0.0,0.006666667,457504.0,0.0,March,2,2,1,10,New_Visitor,False,True,2,Low
0,0.0,2.0,11.4,43,0.0,0.004545455,0.021212121,0.0,0.0,November,2,2,1,1,Returning_Visitor,False,False,1,Loyal
6,0.0,0.0,0.0,35,0.0,0.0,0.01375,0.0,0.0,November,2,2,3,2,Returning_Visitor,False,True,1,Loyal
2,16.2,0.0,0.0,3,268.0,0.0,0.04,0.0,0.0,November,2,2,5,5,New_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,December,1,2,3,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,3,0.0,0.2,0.2,0.0,0.0,November,2,2,1,1,Returning_Visitor,False,False,1,Loyal
3,62.5,0.0,0.0,46,0.0,0.004,0.013,0.0,0.0,December,2,2,3,2,Returning_Visitor,False,True,1,Loyal
1,0.0,0.0,0.0,18,0.0,0.0,0.048235294,0.0,0.0,March,3,2,4,1,Returning_Visitor,False,False,1,Loyal
0,0.0,2.0,6.0,1,25.0,0.0,0.066666667,0.0,1.0,May,3,2,1,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,44,0.0,0.013953488,0.029457364,0.0,0.0,November,2,6,5,1,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,16,0.0,0.0,0.0125,0.0,0.0,September,4,1,1,4,New_Visitor,False,True,1,Loyal
0,0.0,4.0,32.5,7,67.0,0.0,0.022222222,0.0,0.0,March,2,2,1,8,New_Visitor,False,False,2,Low
0,0.0,0.0,0.0,2,342.0,0.0,0.1,0.0,0.0,September,2,2,1,2,Returning_Visitor,False,False,1,Loyal
0,0.0,2.0,40.0,12,0.0,0.028571429,0.078571429,0.0,0.8,May,2,6,7,13,Returning_Visitor,False,False,2,Low
4,159.0,0.0,0.0,16,0.0,0.0,0.010526316,0.0,0.0,October,1,1,3,2,Returning_Visitor,True,False,1,Loyal
2,40.0,0.0,0.0,4,55.0,0.0,0.033333333,0.0,0.2,May,4,2,1,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,9,12.172,0.033333333,0.040740741,0.0,0.0,May,1,1,5,4,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,10,3,4,Returning_Visitor,True,False,1,Loyal
4,147.5,1.0,37.5,25,0.0,0.007142857,0.028571429,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,True,1,Loyal
1,4.0,0.0,0.0,36,4406.0,0.011111111,0.041898148,0.0,1.0,May,3,2,3,1,Returning_Visitor,True,False,1,Loyal
0,0.0,1.0,78.0,18,0.0,0.0,0.015686275,0.0,0.0,May,4,1,1,4,Returning_Visitor,True,False,1,Loyal
1,5.0,0.0,0.0,17,0.0,0.0,0.024444444,0.0,0.0,May,2,2,7,4,Returning_Visitor,True,False,0,Medium
4,191.0,0.0,0.0,45,0.0,0.0,0.017931489,0.0,0.4,May,2,4,7,6,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,3,159.0,0.0,0.033333333,0.0,0.0,December,1,1,1,1,Returning_Visitor,False,False,1,Loyal
2,20.0,0.0,0.0,15,183.925,0.0,0.004444444,0.0,0.0,November,2,2,9,2,Returning_Visitor,False,False,0,Medium
2,26.0,0.0,0.0,4,636.0,0.0,0.025,0.0,0.2,May,3,2,1,19,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,26,0.0,0.007692308,0.034615385,0.0,0.0,March,2,2,6,3,Returning_Visitor,True,False,0,Medium
6,52.7,0.0,0.0,88,0.0,0.0,0.005128205,0.0,0.0,June,2,5,1,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,9,145.0,0.066666667,0.122222222,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,November,3,2,1,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,49,0.0,0.012244898,0.038231293,0.0,0.0,November,3,2,7,13,Returning_Visitor,False,False,2,Low
5,72.5,0.0,0.0,35,0.0,0.0,0.023684211,0.0,0.0,November,2,2,2,1,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,23,55.315,0.034782609,0.069565217,0.0,0.0,March,2,2,3,1,Returning_Visitor,False,False,1,Loyal
4,58.0,2.0,28.5,82,0.0,0.0,0.014544651,0.0,0.0,November,2,2,1,2,Returning_Visitor,False,True,1,Loyal
2,374.0,0.0,0.0,3,1370.0,0.0,0.025,0.0,0.0,March,2,2,1,8,Returning_Visitor,False,False,2,Low
8,171.75,2.0,16.0,49,0.0,0.001257862,0.028773585,0.0,0.0,November,2,2,1,1,Returning_Visitor,False,False,1,Loyal
3,124.0,0.0,0.0,0,0.0,0.0,0.033333333,0.0,0.0,March,3,2,6,3,Returning_Visitor,False,False,0,Medium
1,10.1,0.0,0.0,10,0.0,0.0,0.007407407,0.0,0.0,August,1,1,2,2,New_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,5,876.0,0.0,0.04,0.0,0.0,August,2,4,1,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,27,4441.0,0.0,0.016,0.0,0.6,May,2,2,4,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,4,705.0,0.05,0.1,0.0,0.0,March,3,2,4,3,Returning_Visitor,False,False,1,Loyal
5,218.8,0.0,0.0,5,714.0,0.0,0.02,0.0,0.0,October,2,4,7,2,New_Visitor,False,True,0,Medium
10,340.9,3.0,269.8,99,0.0,0.000641026,0.00210649,0.847337986,0.0,June,2,2,1,7,Returning_Visitor,False,True,1,Loyal
3,296.0,0.0,0.0,9,3945.0,0.0,0.005555556,0.0,0.0,May,2,2,8,2,New_Visitor,True,True,0,Medium
0,0.0,1.0,39.5,357,0.0,0.001685393,0.007310889,0.0,0.0,November,2,2,1,2,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,July,3,2,1,4,Returning_Visitor,True,False,1,Loyal
12,209.375,0.0,0.0,43,0.0,0.0046875,0.033875153,0.0,0.0,December,3,2,3,2,Returning_Visitor,False,False,1,Loyal
4,56.0,2.0,120.0,36,0.0,0.0,0.014736467,0.0,0.2,February,2,2,4,1,Returning_Visitor,False,False,1,Loyal
5,175.1,0.0,0.0,26,0.0,0.0,0.002083333,0.0,0.0,September,1,1,1,3,New_Visitor,True,True,1,Loyal
4,0.0,0.0,0.0,21,0.0,0.016666667,0.058333333,0.0,0.0,July,2,10,3,2,Returning_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,2,62.0,0.0,0.05,0.0,0.0,March,1,1,2,10,Returning_Visitor,False,False,2,Low
4,99.125,0.0,0.0,38,8.763,0.0,0.0175,0.0,0.0,November,4,1,7,3,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,5,52.0,0.0,0.02,0.0,0.0,March,2,4,7,2,Returning_Visitor,False,False,0,Medium
5,141.0,0.0,0.0,33,0.0,0.0,0.005555556,0.0,0.0,March,2,4,3,8,New_Visitor,True,True,2,Low
2,13.1,0.0,0.0,62,0.0,0.0,0.020625,0.0,0.0,September,2,2,3,2,Returning_Visitor,True,False,1,Loyal
1,61.4,0.0,0.0,27,0.0,0.0,0.007142857,0.0,0.0,October,2,2,7,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,7,9.845,0.042857143,0.071428571,0.0,0.0,November,2,2,2,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,9,0.0,0.0,0.011111111,0.0,0.0,September,2,2,5,2,New_Visitor,False,True,0,Medium
1,0.0,0.0,0.0,17,0.0,0.0,0.00625,0.0,0.0,November,3,2,5,2,New_Visitor,False,True,0,Medium
2,7.0,0.0,0.0,21,0.0,0.047619048,0.068253968,0.0,0.0,May,2,5,1,3,Returning_Visitor,False,False,1,Loyal
3,160.5,0.0,0.0,10,3705.0,0.0,0.016666667,0.0,0.0,March,1,1,7,10,Returning_Visitor,False,False,2,Low
2,5.0,0.0,0.0,3,20.0,0.053333333,0.078333333,0.0,0.8,May,1,1,1,4,Returning_Visitor,False,False,1,Loyal
2,20.15,0.0,0.0,60,152.115,0.003333333,0.015277778,0.0,0.0,November,2,4,1,2,Returning_Visitor,False,True,1,Loyal
3,36.5,0.0,0.0,11,49.625,0.0,0.026190476,0.0,0.0,December,2,2,1,8,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,16,426.325,0.0,0.011904762,0.0,0.0,November,1,1,4,3,Returning_Visitor,False,False,1,Loyal
1,109.8,0.0,0.0,17,0.0,0.0,0.001388889,0.0,0.0,October,2,4,1,3,New_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,25,812.0,0.0,0.008,0.0,0.0,March,2,2,1,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,15,0.0,0.015384615,0.020512821,0.0,0.0,May,2,10,7,4,Returning_Visitor,False,False,0,Medium
11,383.3,2.0,256.3,189,0.0,0.007286432,0.019882747,0.0,0.0,August,2,10,2,1,Returning_Visitor,False,False,1,Loyal
2,117.0,0.0,0.0,13,0.0,0.0,0.013333333,0.0,0.0,March,2,2,2,2,New_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,21,0.0,0.003174603,0.01031746,0.0,0.0,December,3,2,1,2,New_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,3,36.0,0.0,0.033333333,0.0,0.0,March,2,2,1,2,Returning_Visitor,False,False,1,Loyal
4,68.4,0.0,0.0,14,0.0,0.0,0.023529412,0.0,0.0,August,2,2,7,2,New_Visitor,False,False,0,Medium
1,4.0,0.0,0.0,19,76.025,0.0,0.011764706,33788.0,0.0,May,1,2,1,3,New_Visitor,False,True,1,Loyal
2,94.0,1.0,4.0,264,0.0,0.006289308,0.023315309,0.0,0.0,November,2,2,1,2,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,4,4.0,0.125,0.175,0.0,0.8,May,3,2,4,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,38,0.0,0.018421053,0.04154591,0.0,0.0,December,3,2,2,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,24,101.025,0.008333333,0.016666667,0.0,0.0,December,3,2,8,2,Returning_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,4,0.0,0.2,0.2,0.0,0.0,November,3,2,1,3,Returning_Visitor,False,False,1,Loyal
2,24.5,1.0,710.0,66,0.0,0.006470588,0.018141923,0.0,0.0,March,3,2,2,2,Returning_Visitor,False,False,1,Loyal
26,0.0,9.0,0.0,183,0.0,0.011054834,0.014200442,0.0,0.0,November,3,2,2,13,Returning_Visitor,False,True,2,Low
2,37.5,0.0,0.0,10,0.0,0.0,0.045,0.0,0.0,May,3,2,7,3,Returning_Visitor,False,False,0,Medium
5,55.5,0.0,0.0,63,0.0,0.004166667,0.015989583,0.0,0.0,March,2,2,2,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,27,18.719,0.014814815,0.020740741,0.0,0.0,September,1,1,1,3,Returning_Visitor,False,False,1,Loyal
6,0.0,6.0,1343.25,51,0.0,0.011866969,0.037170572,0.0,0.0,November,2,2,1,2,Returning_Visitor,False,False,1,Loyal
10,549.0,5.0,608.45,213,0.0,0.003111111,0.013391698,0.0,0.0,October,2,2,1,2,Returning_Visitor,False,True,1,Loyal
3,131.5,0.0,0.0,94,0.0,0.001030928,0.009450172,0.0,0.0,November,2,2,9,10,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,4,521.0,0.1,0.15,0.0,0.0,March,3,3,7,10,Returning_Visitor,False,False,2,Low
2,125.5,0.0,0.0,6,16.275,0.0,0.025,0.0,0.0,March,1,1,1,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,19,59.375,0.0,0.014035088,0.0,0.0,November,2,2,1,2,New_Visitor,False,False,1,Loyal
4,64.6,2.0,28.7,16,5.976,0.019047619,0.018594104,0.0,0.0,October,3,2,1,5,Returning_Visitor,True,False,1,Loyal
4,85.0,0.0,0.0,22,0.0,0.0,0.008333333,107.94,0.0,May,2,2,6,4,New_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,50,0.0,0.0016,0.020593939,0.0,0.0,November,1,1,4,2,Returning_Visitor,False,False,1,Loyal
3,209.0,0.0,0.0,18,0.0,0.0,0.01875,0.0,0.4,May,3,2,3,3,Returning_Visitor,False,False,1,Loyal
3,0.0,3.0,119.375,64,0.0,0.000275482,0.017352092,0.0,0.0,November,2,5,6,2,Returning_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,7,0.0,0.028571429,0.057142857,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False,1,Loyal
3,0.0,0.0,0.0,189,0.0,0.001396161,0.014604116,0.0,0.0,November,2,2,1,2,Returning_Visitor,False,True,1,Loyal
3,64.4,0.0,0.0,5,473.0,0.0,0.022222222,0.0,0.0,September,2,2,1,3,Returning_Visitor,False,True,1,Loyal
3,22.0,0.0,0.0,152,0.0,0.003947368,0.009780702,0.0,0.0,November,2,2,1,10,Returning_Visitor,False,True,2,Low
8,964.25,6.0,0.0,134,0.0,0.028910577,0.053431066,0.0,0.0,November,3,2,1,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,13,0.0,0.0,0.008333333,23988.0,0.0,May,2,2,6,2,New_Visitor,True,True,0,Medium
0,0.0,0.0,0.0,4,573.0,0.0,0.05,0.0,0.0,February,2,2,3,3,Returning_Visitor,False,False,1,Loyal
7,302.9,0.0,0.0,42,651.665,0.028787879,0.060270563,0.0,0.0,August,1,1,1,3,Returning_Visitor,True,False,1,Loyal
3,199.0,0.0,0.0,34,0.0,0.0,0.008823529,0.0,0.0,November,2,2,9,2,New_Visitor,False,True,0,Medium
1,15.2,1.0,13.0,39,0.0,0.010365854,0.030371661,0.0,0.0,June,2,2,2,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.2,May,1,2,3,4,Returning_Visitor,False,False,1,Loyal
3,57.6,0.0,0.0,19,0.0,0.009090909,0.020295983,0.0,0.0,September,3,7,8,2,Returning_Visitor,False,False,0,Medium
2,77.5,1.0,17.0,46,0.0,0.004255319,0.019148936,0.0,0.0,December,3,2,4,10,Returning_Visitor,False,True,2,Low
0,0.0,0.0,0.0,7,2454.0,0.025,0.08125,0.0,0.0,September,3,7,3,4,Returning_Visitor,False,False,1,Loyal
2,26.75,3.0,49.5,62,0.0,0.010769231,0.026444444,0.0,0.0,December,3,2,1,2,Returning_Visitor,False,False,1,Loyal
8,400.65,0.0,0.0,27,0.0,0.0,0.00137931,0.0,0.0,August,1,8,1,6,New_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,3,8.453,0.0,0.033333333,0.0,0.0,September,1,2,1,2,New_Visitor,True,False,1,Loyal
5,0.0,1.0,4.0,59,0.0,0.00078125,0.009867424,0.0,0.0,May,2,2,6,1,Returning_Visitor,False,True,0,Medium
7,0.0,0.0,0.0,124,0.0,0.009230769,0.022888335,0.0,0.0,November,2,2,3,2,Returning_Visitor,False,True,1,Loyal
1,6.4,0.0,0.0,13,135.0,0.0,0.005555556,0.0,0.0,May,3,2,3,4,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,November,4,1,3,3,Returning_Visitor,False,False,1,Loyal
5,138.5,0.0,0.0,11,0.0,0.05,0.072916667,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,False,1,Loyal
8,0.0,6.0,75.0,312,0.0,0.002769231,0.014969192,0.0,0.0,December,2,2,4,2,Returning_Visitor,False,False,1,Loyal
5,84.25,0.0,0.0,19,40.975,0.0,0.01038961,0.0,0.0,March,3,2,2,3,New_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,17,56.975,0.029411765,0.054621849,0.0,0.0,December,2,2,1,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,November,2,5,1,2,Returning_Visitor,False,False,1,Loyal
3,37.2,1.0,0.0,3,14.0,0.0,0.033333333,0.0,0.0,September,2,7,7,2,New_Visitor,True,False,0,Medium
0,0.0,0.0,0.0,51,0.0,0.0,0.013071895,0.0,0.0,November,2,2,1,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,3,181.0,0.066666667,0.1,0.0,0.0,December,2,2,3,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,6,80.0,0.1,0.133333333,0.0,1.0,May,1,1,1,3,Returning_Visitor,True,False,1,Loyal
1,19.4,0.0,0.0,18,0.0,0.034126984,0.035714286,0.0,0.0,November,3,2,9,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,14,0.0,0.039285714,0.092857143,0.0,0.0,May,2,4,2,4,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,21,0.0,0.0,0.00952381,0.0,0.0,May,1,1,6,15,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,10,1228.0,0.11,0.133333333,0.0,0.0,July,3,2,3,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,8,59.0,0.0,0.075,0.0,0.8,May,2,2,6,13,Returning_Visitor,False,False,2,Low
1,28.2,0.0,0.0,20,0.0,0.0,0.006349206,0.0,0.0,November,2,2,2,3,New_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,81,0.0,0.01,0.021511083,0.0,0.0,November,3,2,4,10,Returning_Visitor,True,False,2,Low
1,56.5,0.0,0.0,19,108.975,0.0,0.003508772,0.0,0.0,December,2,2,7,2,Returning_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,28,0.0,0.032183908,0.046360153,0.0,0.0,December,3,2,1,1,Returning_Visitor,False,False,1,Loyal
4,320.5,0.0,0.0,23,0.0,0.0,0.003913043,0.0,0.0,March,1,1,1,2,New_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,1,36.0,0.0,0.066666667,0.0,0.0,March,3,2,6,2,Returning_Visitor,True,False,0,Medium
0,0.0,0.0,0.0,6,604.0,0.0,0.04,0.0,0.0,November,1,1,2,2,New_Visitor,False,False,1,Loyal
1,250.8,2.0,194.4,2,1944.0,0.0,0.05,0.0,0.0,August,2,2,1,6,New_Visitor,True,False,1,Loyal
